Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,class,cluster,distance
2.0,17.0,2.0,4.0,744.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,307.78021989602246
1.0,8.0,2.0,9.0,110.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,326.54058452758363
0.0,11.0,4.0,3.0,254.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,25.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,182.69373097844976
1.0,8.0,4.0,4.0,627.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,191.07559599085775
1.0,17.0,2.0,0.0,151.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,285.60223474864733
0.0,21.0,2.0,3.0,639.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,38.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0,203.97324296354373
3.0,11.0,3.0,3.0,101.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,335.4662221379557
3.0,8.0,4.0,0.0,139.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,25.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,297.6370090224958
1.0,2.0,3.0,0.0,156.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,28.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0,280.95024411104674
3.0,8.0,2.0,4.0,567.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,33.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,131.85666450192343
3.0,17.0,2.0,0.0,650.0,0.0,4.0,3.0,1.0,1.0,3.0,3.0,43.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0,215.39852584459652
3.0,6.0,2.0,0.0,238.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,198.5992823468618
3.0,2.0,2.0,0.0,619.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,183.22182105551
3.0,8.0,4.0,4.0,356.0,0.0,4.0,1.0,2.0,0.0,1.0,3.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,81.16253205420966
1.0,19.0,0.0,9.0,856.0,0.0,4.0,1.0,1.0,0.0,3.0,3.0,23.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0,419.75024307838265
3.0,2.0,4.0,4.0,167.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,269.7925563765552
1.0,2.0,2.0,4.0,6.0,4.0,4.0,3.0,2.0,0.0,3.0,1.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,430.59348837542063
0.0,8.0,4.0,0.0,397.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,20.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,40.30398152979097
0.0,17.0,2.0,3.0,553.0,4.0,2.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,117.658775147523
1.0,23.0,2.0,3.0,868.0,1.0,1.0,3.0,2.0,1.0,0.0,3.0,10.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0,431.7501320121339
3.0,17.0,4.0,3.0,294.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,142.57194584372056
1.0,13.0,2.0,4.0,194.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,242.45795173609017
2.0,2.0,4.0,0.0,202.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,9.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,234.84146711474497
0.0,17.0,2.0,0.0,574.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,137.94056731185665
0.0,23.0,2.0,1.0,755.0,0.0,4.0,1.0,2.0,0.0,3.0,3.0,23.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0,318.8443727353643
2.0,5.0,2.0,4.0,131.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,30.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,305.87440229428756
1.0,17.0,4.0,4.0,158.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,19.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0,278.47578488018735
0.0,17.0,2.0,0.0,155.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,281.6788207708104
2.0,11.0,4.0,1.0,453.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,17.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,17.158040536293953
3.0,17.0,2.0,4.0,236.0,0.0,2.0,3.0,3.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,200.57583931832937
3.0,24.0,2.0,1.0,862.0,1.0,4.0,3.0,2.0,0.0,1.0,2.0,26.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,425.85818626095624
0.0,8.0,2.0,0.0,58.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,378.57959033219106
3.0,23.0,2.0,1.0,721.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,13.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0,284.79184644758925
2.0,11.0,2.0,9.0,506.0,0.0,3.0,1.0,2.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,70.46556435652815
1.0,8.0,3.0,4.0,20.0,0.0,2.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0,416.722806840167
3.0,17.0,2.0,0.0,427.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,35.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,22.287332305650395
0.0,2.0,4.0,0.0,23.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,18.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0,413.6002893084494
0.0,2.0,4.0,0.0,217.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,21.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,219.8310403569697
3.0,23.0,4.0,3.0,818.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,381.90785623621946
0.0,2.0,2.0,0.0,152.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,24.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,284.7919913522666
3.0,2.0,4.0,4.0,43.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,17.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,393.6087579967675
3.0,17.0,4.0,6.0,756.0,0.0,4.0,2.0,2.0,0.0,3.0,3.0,25.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,319.7736586773122
0.0,13.0,2.0,4.0,582.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,146.02682176482278
0.0,29.0,0.0,3.0,817.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,34.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0,381.3626990797263
3.0,17.0,2.0,1.0,614.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,178.04969029497246
1.0,13.0,2.0,4.0,129.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,307.5577136081337
1.0,18.0,2.0,1.0,849.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,412.6572064267959
3.0,11.0,4.0,7.0,272.0,1.0,2.0,3.0,1.0,0.0,2.0,2.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,164.53283358109206
3.0,0.0,4.0,4.0,262.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,175.11832094424764
0.0,23.0,2.0,4.0,436.0,0.0,2.0,3.0,0.0,0.0,3.0,2.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,10.828629082280823
0.0,2.0,2.0,0.0,33.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,22.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,403.6489236718811
1.0,23.0,2.0,7.0,428.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,13.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0,13.7797608066749
1.0,11.0,2.0,0.0,497.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,9.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0,61.17188924166463
3.0,8.0,3.0,1.0,262.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,174.6506058053003
3.0,17.0,2.0,4.0,197.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,239.61217556220328
3.0,17.0,2.0,4.0,571.0,4.0,1.0,3.0,2.0,0.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,135.05412598719747
2.0,15.0,4.0,7.0,439.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,6.297966038984475
1.0,13.0,4.0,3.0,635.0,0.0,4.0,2.0,1.0,0.0,3.0,1.0,18.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,198.62602451964145
0.0,29.0,2.0,0.0,843.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,23.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0,406.9851360848287
2.0,13.0,2.0,3.0,560.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,124.06036829375442
1.0,8.0,2.0,4.0,274.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,162.9840587501289
3.0,17.0,3.0,0.0,381.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,41.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,61.15718543120256
0.0,21.0,2.0,3.0,791.0,4.0,4.0,3.0,2.0,0.0,3.0,1.0,12.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,354.7166341773796
2.0,13.0,2.0,3.0,537.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,100.6468745885284
3.0,8.0,4.0,0.0,175.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,42.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,262.8202886840232
0.0,17.0,3.0,0.0,205.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,24.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0,231.6388098781346
3.0,17.0,4.0,0.0,378.0,0.0,2.0,3.0,1.0,0.0,3.0,2.0,18.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,58.72645792177786
3.0,17.0,2.0,4.0,282.0,0.0,3.0,2.0,2.0,0.0,0.0,2.0,13.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0,154.5133928397389
0.0,8.0,1.0,4.0,26.0,0.0,2.0,3.0,1.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,410.609249154288
3.0,29.0,4.0,1.0,865.0,4.0,3.0,1.0,2.0,0.0,0.0,3.0,16.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,428.9030454373169
3.0,8.0,4.0,6.0,105.0,4.0,3.0,3.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,331.70506498366194
3.0,2.0,1.0,4.0,314.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,26.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,123.43324336421846
0.0,29.0,2.0,4.0,815.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,15.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,378.9360449535677
1.0,8.0,4.0,0.0,375.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,62.31650581656359
1.0,5.0,2.0,7.0,149.0,0.0,3.0,3.0,1.0,0.0,3.0,1.0,48.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,289.36449928860014
1.0,8.0,2.0,4.0,204.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,232.8505338769223
1.0,13.0,0.0,0.0,429.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,11.145442714378214
3.0,15.0,0.0,0.0,736.0,4.0,2.0,0.0,1.0,0.0,3.0,1.0,10.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,299.7161638576346
0.0,17.0,1.0,3.0,622.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,185.82301940199432
1.0,13.0,4.0,3.0,355.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,12.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,81.56863125390804
0.0,17.0,2.0,1.0,548.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,30.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0,112.67809499651476
0.0,17.0,1.0,4.0,280.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,156.8847748228573
2.0,2.0,3.0,4.0,38.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,398.6326976805218
1.0,17.0,3.0,9.0,722.0,4.0,2.0,3.0,2.0,0.0,1.0,1.0,18.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0,285.7044382417632
1.0,17.0,3.0,4.0,283.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0,153.91996018517276
0.0,8.0,2.0,0.0,221.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,17.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,215.53193003555708
3.0,17.0,4.0,4.0,486.0,3.0,4.0,1.0,2.0,0.0,1.0,2.0,15.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,49.856517437597354
1.0,29.0,2.0,4.0,679.0,4.0,3.0,3.0,2.0,0.0,0.0,2.0,22.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0,243.19805269602128
0.0,29.0,2.0,4.0,806.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0,369.94520374049904
0.0,17.0,2.0,3.0,586.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,150.14427883434783
3.0,21.0,4.0,4.0,771.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,19.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,334.7014308494112
3.0,17.0,2.0,1.0,754.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,317.7760586051044
0.0,11.0,2.0,9.0,70.0,0.0,2.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,366.69832791596554
1.0,5.0,2.0,4.0,122.0,0.0,4.0,3.0,2.0,0.0,3.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,314.637615883552
3.0,11.0,4.0,3.0,526.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,90.3424640378431
1.0,8.0,2.0,4.0,546.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,110.05190733040024
3.0,17.0,4.0,7.0,354.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0,14.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,82.67697316107125
1.0,23.0,4.0,0.0,529.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,93.53055063259916
3.0,17.0,2.0,8.0,94.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,342.56299852112153
1.0,13.0,4.0,0.0,119.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,11.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,317.48933474556526
1.0,8.0,4.0,0.0,575.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,139.51937102342873
3.0,5.0,2.0,3.0,228.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,208.79041739391576
1.0,23.0,2.0,6.0,456.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,22.307025352646463
3.0,8.0,2.0,0.0,400.0,4.0,4.0,3.0,1.0,0.0,3.0,3.0,33.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0,41.03961671952442
0.0,13.0,2.0,3.0,382.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,56.54641429962663
0.0,5.0,4.0,0.0,527.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,17.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0,91.12175326102476
0.0,8.0,2.0,3.0,188.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,248.8829800520448
0.0,13.0,2.0,5.0,159.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,28.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,277.7011996435017
0.0,8.0,4.0,3.0,423.0,0.0,4.0,2.0,2.0,0.0,2.0,1.0,41.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,29.2139806066139
0.0,8.0,4.0,4.0,7.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,39.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0,430.09038970751374
1.0,17.0,3.0,0.0,368.0,4.0,2.0,3.0,1.0,0.0,3.0,2.0,23.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0,69.06018981664829
3.0,15.0,2.0,9.0,290.0,3.0,4.0,3.0,1.0,0.0,3.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,146.5911497742168
1.0,17.0,2.0,0.0,510.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,75.27311085341874
0.0,17.0,1.0,2.0,215.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,21.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0,221.5496103973669
1.0,2.0,1.0,0.0,91.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,345.65014576893464
0.0,17.0,2.0,0.0,243.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0,193.85785617009637
3.0,13.0,4.0,0.0,523.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,12.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,86.80540509518059
3.0,17.0,3.0,9.0,662.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,13.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0,225.73341027330255
1.0,3.0,2.0,4.0,445.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,26.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,17.459560518252687
1.0,5.0,2.0,3.0,87.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,11.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,349.5575500858717
1.0,17.0,1.0,7.0,330.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0,106.60795679890975
3.0,23.0,2.0,3.0,595.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0,159.04765078056673
2.0,6.0,2.0,3.0,181.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,255.80554202228063
0.0,17.0,1.0,3.0,531.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,95.5846217142402
3.0,17.0,4.0,9.0,709.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,51.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0,274.9461707460341
1.0,23.0,2.0,4.0,502.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,31.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0,68.0599364635155
3.0,13.0,2.0,4.0,383.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,53.554637274501104
3.0,11.0,2.0,1.0,193.0,4.0,4.0,3.0,2.0,0.0,3.0,3.0,26.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0,243.69569748509485
0.0,8.0,2.0,5.0,53.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,383.6818644119833
2.0,6.0,2.0,0.0,170.0,1.0,4.0,0.0,1.0,0.0,3.0,3.0,29.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0,266.89060753989384
0.0,15.0,2.0,4.0,596.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,159.75079199820723
3.0,13.0,3.0,3.0,323.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,114.18283690774356
1.0,31.0,3.0,4.0,870.0,4.0,2.0,1.0,2.0,0.0,1.0,3.0,8.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0,434.03407317264055
0.0,2.0,4.0,0.0,647.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,18.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0,210.9809111620208
1.0,21.0,2.0,3.0,609.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0,173.3265223863487
3.0,8.0,2.0,0.0,29.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,407.71976473971023
1.0,15.0,4.0,9.0,644.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,207.83498075775432
3.0,13.0,4.0,0.0,271.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,13.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0,165.4978804071361
0.0,8.0,2.0,3.0,334.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,103.41727753666908
0.0,13.0,2.0,4.0,489.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,46.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0,60.7309835936047
3.0,11.0,2.0,4.0,371.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,16.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,65.58599041212683
2.0,2.0,2.0,3.0,394.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,22.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0,44.439466253766575
1.0,5.0,1.0,0.0,242.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,194.7331420503822
3.0,26.0,4.0,3.0,683.0,2.0,2.0,3.0,2.0,0.0,3.0,0.0,17.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,246.93057961080513
3.0,5.0,2.0,7.0,657.0,4.0,4.0,0.0,2.0,0.0,3.0,0.0,45.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,222.75263364411575
0.0,17.0,2.0,4.0,646.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0,209.75159107097105
0.0,13.0,1.0,3.0,283.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,25.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0,153.7224357718758
