Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,target,cluster,distance
1.0,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9,2,1.3507689985025075
1.0,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9,2,1.3665546974204996
1.0,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7,2,0.6891493840252686
1.0,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9,2,1.359863055405131
1.0,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,8,2,0.412920521521735
1.0,0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,7,2,0.6981762580438526
1.0,0.505,0.395,0.105,0.551,0.248,0.103,0.171,8,2,0.3783173533370796
1.0,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16,7,2,0.7148961572873712
1.0,0.515,0.42,0.135,0.711,0.337,0.144,0.205,13,2,5.348017568874635
1.0,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,9,2,1.375271647966821
1.0,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10,2,2.345443861754655
1.0,0.52,0.395,0.125,0.663,0.3005,0.131,0.1905,9,2,1.3680097846517818
1.0,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,9,2,1.3812289550096752
1.0,0.53,0.415,0.13,0.694,0.3905,0.111,0.167,9,2,1.384254665524003
1.0,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,10,2,2.3894364273337323
1.0,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189,9,2,1.3535389563008526
1.0,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9,2,1.4075979030426848
1.0,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9,2,1.3576710889136947
1.0,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8,2,0.4412338121047643
1.0,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229,9,2,1.3880352524152912
1.0,0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8,2,0.5508733101118239
1.0,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,10,2,2.367233227585014
1.0,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185,8,2,0.4125478405794269
1.0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11,2,3.3670065572894847
1.0,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10,2,2.371713932004067
1.0,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,9,2,1.3905227908972977
1.0,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10,2,2.3715834055181046
1.0,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,9,2,1.402228541546701
1.0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9,2,1.4092074209754404
1.0,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,9,2,1.4216453215959914
1.0,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9,2,1.3798149157985626
1.0,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,9,2,1.5046198014223844
1.0,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,11,2,3.3816534895353985
1.0,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,10,2,2.3730755592419297
1.0,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8,2,0.5793853038261592
1.0,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,10,2,2.3754013690016285
1.0,0.585,0.475,0.16,1.0505,0.48,0.234,0.285,10,2,2.4546484244970097
1.0,0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,9,2,1.40701062432906
1.0,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10,2,2.485298515274405
1.0,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,11,2,3.47866454572623
1.0,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11,2,3.38842363225498
1.0,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,9,2,1.4907247867001046
1.0,0.63,0.505,0.18,1.272,0.6025,0.295,0.315,11,2,3.488451468344555
1.0,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,10,2,2.463491797138953
1.0,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,3,2,4.703517582145917
1.0,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,4,2,3.698626611155255
1.0,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,7,2,0.7109582342648377
1.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5,2,2.679587484728126
1.0,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,6,2,1.6804394959543436
1.0,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,7,2,0.6820337216238237
1.0,0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5,2,2.6724322795387714
1.0,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,5,2,2.66833038631785
1.0,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,6,2,1.6687402787808605
1.0,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,7,2,0.6868991076689458
1.0,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,8,2,0.3516434503884709
1.0,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,7,2,0.6871749547644844
1.0,0.405,0.3,0.105,0.304,0.1455,0.061,0.0805,6,2,1.67031103543631
1.0,0.41,0.32,0.095,0.2905,0.141,0.063,0.073,5,2,2.668548182926629
1.0,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,6,2,1.6647956272869704
1.0,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6,2,1.6649241796041268
1.0,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,5,2,2.6647448937378204
1.0,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9,2,1.336860965883257
1.0,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,7,2,0.6747313629245456
1.0,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,8,2,0.3377724598675977
1.0,0.47,0.345,0.14,0.4615,0.229,0.1105,0.116,9,2,1.3381271690048415
1.0,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6,2,1.6646381766388856
1.0,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6,2,1.6665885638651117
1.0,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7,2,0.6672664070479679
1.0,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,7,2,0.6828130528937918
1.0,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,6,2,1.666322332586636
1.0,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8,2,0.3857375172591549
1.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,7,2,0.6910442200305424
1.0,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,9,2,1.3832411017321105
1.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,8,2,0.6270243421067406
1.0,0.21,0.17,0.045,0.0475,0.019,0.011,0.013,5,2,2.7145671175191435
1.0,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5,2,2.6977622772407823
1.0,0.295,0.215,0.07,0.121,0.047,0.0155,0.0405,6,2,1.7115368399292037
1.0,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6,2,1.710191340873697
1.0,0.305,0.225,0.09,0.1465,0.063,0.034,0.0415,6,2,1.7033712094349096
1.0,0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5,2,2.68334229033771
1.0,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,5,2,2.681285042405652
1.0,0.355,0.27,0.075,0.1775,0.079,0.0315,0.054,6,2,1.69174171054271
1.0,0.355,0.26,0.09,0.1985,0.0715,0.0495,0.058,7,2,0.7240369118163819
1.0,0.36,0.27,0.095,0.2,0.073,0.056,0.061,8,2,0.4382745476817409
1.0,0.36,0.275,0.075,0.2205,0.0985,0.044,0.066,7,2,0.7117663862192812
1.0,0.36,0.265,0.075,0.1845,0.083,0.0365,0.055,7,2,0.7273291568122466
1.0,0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7,2,0.7108545367516694
1.0,0.37,0.27,0.095,0.2175,0.097,0.046,0.065,6,2,1.6834798218331162
1.0,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7,2,0.7096647159484818
1.0,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7,2,0.7017244238480558
1.0,0.38,0.29,0.1,0.237,0.108,0.0395,0.082,6,2,1.6792413278612306
1.0,0.385,0.29,0.09,0.2365,0.1,0.0505,0.076,8,2,0.4061419447242598
1.0,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7,2,0.6952538573110033
1.0,0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8,2,0.367171971978054
1.0,0.39,0.3,0.09,0.252,0.1065,0.053,0.08,7,2,0.6959187803029958
1.0,0.39,0.285,0.1,0.281,0.1275,0.062,0.077,7,2,0.6876137918262828
1.0,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,7,2,0.7064051742313141
1.0,0.41,0.3,0.09,0.304,0.129,0.071,0.0955,8,2,0.3666095422906691
1.0,0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8,2,0.3763764605577122
1.0,0.415,0.325,0.1,0.313,0.139,0.0625,0.0965,7,2,0.6766043915688539
1.0,0.425,0.325,0.11,0.317,0.135,0.048,0.09,8,2,0.3611576830464871
1.0,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7,2,0.6797001096112462
1.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7,2,0.6738053376617009
1.0,0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6,2,1.665339777697206
1.0,0.45,0.34,0.095,0.3245,0.1385,0.064,0.105,8,2,0.3559936187198962
1.0,0.45,0.335,0.11,0.4195,0.181,0.085,0.1345,7,2,0.6642063315706261
1.0,0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,10,2,2.3366959980448425
1.0,0.46,0.35,0.11,0.4,0.176,0.083,0.1205,7,2,0.6650727287003529
1.0,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,7,2,0.6647881730733092
1.0,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9,2,1.3371255942276996
1.0,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8,2,0.3391106000273814
1.0,0.47,0.355,0.125,0.499,0.21,0.0985,0.155,8,2,0.3489713975614845
1.0,0.475,0.36,0.145,0.6325,0.2825,0.137,0.19,8,2,0.4184766898838469
1.0,0.475,0.36,0.125,0.4905,0.205,0.1305,0.125,8,2,0.3487450220863435
1.0,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9,2,1.3393146512436973
1.0,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8,2,0.3657137881206718
1.0,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7,2,0.7005038446041122
1.0,0.49,0.375,0.115,0.4615,0.204,0.0945,0.143,8,2,0.3454203529188432
1.0,0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,8,2,0.4210363817902388
1.0,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8,2,0.3477795064320871
1.0,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,8,2,0.4022272467454003
1.0,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,8,2,0.4135267105187282
1.0,0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8,2,0.3979785303882849
1.0,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,9,2,1.3476623959529752
1.0,0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7,2,0.7033793702736832
1.0,0.515,0.36,0.125,0.4725,0.1815,0.125,0.138,9,2,1.3400673240194962
1.0,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,10,2,2.3382868976851188
1.0,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,8,2,0.4494421707283164
1.0,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8,2,0.3888287772779958
1.0,0.52,0.41,0.145,0.646,0.2965,0.1595,0.165,9,2,1.3661013473943682
1.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7,2,0.6891608994828685
1.0,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,9,2,1.3691917114051593
1.0,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8,2,0.4152001614769029
1.0,0.525,0.4,0.14,0.654,0.305,0.16,0.169,7,2,0.7259525194756659
1.0,0.53,0.42,0.12,0.5965,0.2555,0.141,0.177,7,2,0.7045565493113877
1.0,0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,10,2,2.3516808379211462
1.0,0.53,0.4,0.145,0.555,0.1935,0.1305,0.195,9,2,1.3502199314051069
1.0,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,11,2,3.37221698244445
1.0,0.535,0.4,0.13,0.657,0.2835,0.162,0.175,7,2,0.7253364075048943
1.0,0.54,0.43,0.17,0.836,0.3725,0.1815,0.24,9,2,1.426095084024116
1.0,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9,2,1.3933223251556437
1.0,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,9,2,1.4219191284647652
1.0,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9,2,1.3645773380143544
1.0,0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,10,2,2.3647638306662686
1.0,0.54,0.425,0.135,0.686,0.3475,0.1545,0.213,8,2,0.4878765790368885
1.0,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9,2,1.3768157279152238
1.0,0.545,0.375,0.12,0.543,0.2375,0.1155,0.1725,8,2,0.3816444934109865
1.0,0.545,0.42,0.125,0.717,0.358,0.112,0.22,8,2,0.5060183915674695
1.0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,9,2,1.367765757222945
1.0,0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12,2,4.362873974915158
1.0,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8,2,0.5562546593092282
1.0,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8,2,0.5386390277126162
1.0,0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9,2,1.3510749156429187
1.0,0.555,0.435,0.14,0.765,0.3945,0.15,0.206,8,2,0.5536596583973725
1.0,0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11,2,3.384296395025736
1.0,0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,10,2,2.387282544545924
1.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8,2,0.5138249812010087
1.0,0.565,0.42,0.155,0.743,0.31,0.186,0.231,9,2,1.3956504666133347
1.0,0.57,0.435,0.17,0.848,0.4,0.166,0.25,9,2,1.436089266406565
1.0,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10,2,2.389019038302572
1.0,0.57,0.445,0.155,0.867,0.3705,0.1705,0.28,9,2,1.4411880299427886
1.0,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12,2,4.353918294077258
1.0,0.575,0.425,0.135,0.7965,0.364,0.196,0.239,10,2,2.383019643138269
1.0,0.575,0.45,0.125,0.78,0.3275,0.188,0.235,9,2,1.4090728121139011
1.0,0.575,0.445,0.17,0.8015,0.3475,0.1465,0.25,9,2,1.4165427926467025
1.0,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,10,2,2.385549456133332
1.0,0.58,0.445,0.125,0.7095,0.303,0.1405,0.235,9,2,1.3882241881081812
1.0,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10,2,2.441651876129284
1.0,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,11,2,3.387750817557328
1.0,0.595,0.46,0.15,0.8335,0.377,0.1925,0.235,8,2,0.6172908897273164
1.0,0.6,0.48,0.17,0.9175,0.38,0.2225,0.29,8,2,0.6996317473485353
1.0,0.605,0.47,0.145,0.8025,0.379,0.2265,0.22,9,2,1.428261341768429
1.0,0.61,0.465,0.125,0.9225,0.436,0.19,0.26,9,2,1.4731302895332965
1.0,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12,2,4.421803707687
1.0,0.62,0.49,0.16,1.066,0.446,0.246,0.305,11,2,3.4241684736229416
1.0,0.62,0.47,0.14,0.8565,0.3595,0.16,0.295,9,2,1.4449688695074958
1.0,0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,10,2,2.414873527177944
1.0,0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12,2,4.4393610184400965
1.0,0.625,0.485,0.15,1.044,0.438,0.2865,0.278,9,2,1.5341218515195034
1.0,0.275,0.175,0.09,0.2315,0.096,0.057,0.0705,5,2,2.683019731472738
1.0,0.375,0.245,0.1,0.394,0.166,0.091,0.1125,6,2,1.6680434621900757
1.0,0.435,0.3,0.12,0.5965,0.259,0.139,0.1645,8,2,0.3912827552557661
1.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6,2,1.6646614328989475
1.0,0.455,0.325,0.135,0.82,0.4005,0.1715,0.211,8,2,0.5744014346662836
1.0,0.455,0.345,0.11,0.434,0.207,0.0855,0.1215,8,2,0.3372714596276014
1.0,0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,10,2,2.36942841523284
1.0,0.485,0.365,0.105,0.5205,0.195,0.123,0.182,8,2,0.3605658048989206
1.0,0.485,0.345,0.16,0.869,0.3085,0.185,0.319,9,2,1.431681514338588
1.0,0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8,2,0.8432144556814914
1.0,0.545,0.42,0.165,0.8935,0.4235,0.2195,0.228,8,2,0.6618548179498223
1.0,0.575,0.45,0.13,0.8145,0.403,0.1715,0.213,10,2,2.38802821043606
1.0,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,8,2,0.6643413744679761
1.0,0.185,0.135,0.04,0.027,0.0105,0.0055,0.009,5,2,2.7230351257770966
1.0,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,4,2,3.6973916835084752
1.0,0.31,0.215,0.075,0.1275,0.0565,0.0275,0.036,7,2,0.7678870023257696
1.0,0.34,0.26,0.085,0.1885,0.0815,0.0335,0.06,6,2,1.6907536140663544
1.0,0.35,0.265,0.08,0.2,0.09,0.042,0.06,7,2,0.7214749626890415
1.0,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,6,2,1.6877630635541088
1.0,0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7,2,0.7099381756151116
1.0,0.365,0.27,0.075,0.2215,0.095,0.0445,0.07,6,2,1.6834795448888622
1.0,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8,2,0.3857630779077063
1.0,0.405,0.3,0.09,0.269,0.103,0.067,0.11,6,2,1.6743402284033506
1.0,0.41,0.315,0.095,0.2805,0.114,0.0345,0.11,7,2,0.6867207169522004
1.0,0.41,0.335,0.105,0.3305,0.1405,0.064,0.105,7,2,0.6735887319805157
1.0,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6,2,1.6723984390170972
1.0,0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6,2,1.672686130559386
1.0,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8,2,0.3656605219439913
1.0,0.42,0.325,0.1,0.368,0.1675,0.0625,0.1135,11,2,3.336797172050693
1.0,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8,2,0.350810477832884
1.0,0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7,2,0.6741678965355133
1.0,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11,7,2,0.6666622894552763
1.0,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8,2,0.3513581140145139
1.0,0.435,0.345,0.12,0.3215,0.13,0.056,0.1185,7,2,0.6753952167292885
1.0,0.445,0.33,0.11,0.358,0.1525,0.067,0.1185,8,2,0.3452532463997051
1.0,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7,2,0.6676501128000363
1.0,0.47,0.375,0.12,0.487,0.196,0.099,0.135,8,2,0.3464718745306896
1.0,0.475,0.34,0.105,0.4535,0.203,0.08,0.1465,9,2,1.337202973021164
1.0,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,7,2,0.6923071600601478
1.0,0.485,0.36,0.12,0.5155,0.2465,0.1025,0.147,8,2,0.3581359587923829
1.0,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9,2,1.3380518588410613
1.0,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8,2,0.3591390997314914
1.0,0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8,2,0.3601436668547426
1.0,0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8,2,0.3582356936367886
1.0,0.5,0.38,0.11,0.5605,0.28,0.106,0.15,9,2,1.3486308411670604
1.0,0.505,0.405,0.13,0.599,0.2245,0.1175,0.225,11,2,3.343974372950368
1.0,0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,8,2,0.4821185380426677
1.0,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,10,2,2.362495781909426
1.0,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,10,2,2.356409703547877
1.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,8,2,0.3723770950357474
1.0,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,9,2,1.3648576806270745
1.0,0.52,0.395,0.125,0.5805,0.2445,0.146,0.165,9,2,1.3521071694886533
1.0,0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,7,2,0.7306124797525259
1.0,0.52,0.385,0.115,0.581,0.2555,0.156,0.143,10,2,2.3452912265987997
1.0,0.525,0.415,0.12,0.596,0.2805,0.12,0.1695,9,2,1.356533566816005
1.0,0.525,0.405,0.145,0.6965,0.3045,0.1535,0.21,8,2,0.475314482893828
1.0,0.525,0.4,0.145,0.6095,0.248,0.159,0.175,9,2,1.357793174499481
1.0,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8,2,0.467666307443039
1.0,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,9,2,1.3884931761923245
1.0,0.53,0.395,0.13,0.575,0.247,0.115,0.183,9,2,1.3520093935201696
1.0,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,9,2,1.3624225948186646
1.0,0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9,2,1.5105560607965838
1.0,0.54,0.395,0.135,0.6555,0.2705,0.155,0.192,9,2,1.3671238184615155
1.0,0.54,0.39,0.125,0.6255,0.2525,0.158,0.19,8,2,0.4247704783204127
1.0,0.545,0.425,0.14,0.8145,0.305,0.231,0.244,10,2,2.3829353808212
1.0,0.545,0.43,0.14,0.687,0.2615,0.1405,0.25,9,2,1.3782603520601826
1.0,0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,10,2,2.3783359914058297
1.0,0.55,0.45,0.13,0.804,0.3375,0.1405,0.23,6,2,1.7249712834440831
1.0,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9,2,1.3946236885837398
1.0,0.56,0.445,0.165,0.832,0.3455,0.179,0.279,9,2,1.4277227198381397
1.0,0.565,0.435,0.145,0.8445,0.3975,0.158,0.255,9,2,1.433448666374284
1.0,0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,10,2,2.3995800781528627
1.0,0.575,0.45,0.135,0.8715,0.45,0.162,0.225,10,2,2.4028731243012125
1.0,0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,11,2,3.372360110833589
1.0,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10,2,2.3812651925496384
1.0,0.605,0.49,0.165,1.071,0.482,0.1935,0.352,10,2,2.4657211207555685
1.0,0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,10,2,2.474624015683215
1.0,0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,10,2,2.533049837736202
1.0,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,4,2,3.710853690832161
1.0,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4,2,3.711720180491072
1.0,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5,2,2.7157872243683743
1.0,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6,2,1.7129864712421314
1.0,0.28,0.2,0.065,0.0895,0.036,0.0185,0.03,7,2,0.7968404357465773
1.0,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6,2,1.719371593925605
1.0,0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5,2,2.6956661301087115
1.0,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6,2,1.712332847537314
1.0,0.29,0.21,0.065,0.097,0.0375,0.022,0.03,6,2,1.7179314922559934
1.0,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,6,2,1.7046207070282615
1.0,0.325,0.25,0.07,0.1745,0.0875,0.0355,0.04,7,2,0.7380666484431283
1.0,0.335,0.25,0.08,0.1695,0.0695,0.044,0.0495,6,2,1.69526790509785
1.0,0.35,0.235,0.08,0.17,0.0725,0.0465,0.0495,7,2,0.738061370189955
1.0,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,6,2,1.69632393184932
1.0,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9,2,1.351125556540391
1.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,6,2,1.6837455988753294
1.0,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7,2,0.72208256831911
1.0,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6,2,1.681659804060655
1.0,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7,2,0.7088280156535193
1.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7,2,0.6809342960003414
1.0,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,7,2,0.6887000023094949
1.0,0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8,2,0.3589257161364804
1.0,0.425,0.315,0.095,0.3675,0.1865,0.0675,0.0985,7,2,0.6677121634171486
1.0,0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8,2,0.3425424268001587
1.0,0.435,0.325,0.12,0.346,0.159,0.084,0.095,7,2,0.6699514233103268
1.0,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,7,2,0.6665260523480893
1.0,0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10,2,2.3369105028083577
1.0,0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8,2,0.3619629516023904
1.0,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9,2,1.376277876110115
1.0,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5,2,2.7027055151886645
1.0,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,5,2,2.6982626290091605
1.0,0.28,0.215,0.08,0.132,0.072,0.022,0.033,5,2,2.6922865853123112
1.0,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,6,2,1.7149318257785702
1.0,0.32,0.255,0.085,0.1745,0.072,0.033,0.057,8,2,0.4662235811570405
1.0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,8,2,0.4858650911361457
1.0,0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8,2,0.3843011137750019
1.0,0.395,0.295,0.1,0.293,0.14,0.062,0.082,7,2,0.6828885489635245
1.0,0.405,0.31,0.09,0.312,0.138,0.06,0.087,8,2,0.3638262163590312
1.0,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,7,2,0.6728077813583749
1.0,0.42,0.315,0.115,0.355,0.1895,0.065,0.087,6,2,1.6661575311751642
1.0,0.44,0.305,0.115,0.379,0.162,0.091,0.11,9,2,1.3374961624719357
1.0,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,8,2,0.3418479596733101
